dept,nom,Gazole,SP98,SP95_E10,SP95,lat,lon
2A,SAS Bertolani | Total,1.555,,,1.648,41.621822,8.974719999999934
2A,STATION VITO | VITO,1.577,,,1.679,42.28471440000001,8.697210100000008
2A,GROUPE BRADESI SARL | VITO,1.5830000000000002,,,1.685,41.702957,9.350459
2B,ESSO RELAIS DE LA PLAINE | Esso,1.533,,,1.6469999999999998,41.7042895,9.37614540000004
2B,STATION TOTAL ALGAJOLA | Total,1.54,,,1.64,42.1153482,9.51346680000006
2B,SARL MILANI CLAUDE - ESSO NOUVEAU PORT | Esso,1.53,,,1.63,42.6062445,8.868683599999938
2B,SAS FERRANDI FILS | Esso,1.52,,,1.62,42.7049048,9.453371999999943
2B,Station Vito Faillace | VITO,1.52,,,1.62,42.6551714,9.441322500000073
2B,U NIOLU SARL | VITO,1.53,,,1.63,42.66529630000001,9.440269299999953
2B,SASU BENAZZI | VITO,1.6,,,1.7,42.66529630000001,9.440269299999953
2B,SARL RELAIS DE BORGO | Total,1.58,,,1.69,42.680867,9.44362799999999
2B,SARL ACQUAVIVA | Total,1.55,,,1.665,42.559351,9.44070290000002
2B,ACQUAVIVA Jean Pascal | VITO,1.57,,,1.67,42.3340553,9.008547599999927
2B,SARL d'Exploitation du Relais de BALAGNE | Total,1.54,,,1.64,42.558844,8.797434000000068
2B,SARL GATT ET FILS | Total,1.55,,,1.65,42.5603479,8.756460100000027
2B,SARL DE L ORTA | Total,1.55,,1.69,1.65,42.484412,9.281439999999977
2B,STATION SERVICE | VITO,1.53,,,1.64,42.3124263,9.150697499999977
2B,M. BARTOLI Camille | VITO,1.58,,,1.62,42.08410010000001,9.48995739999998
2B,SAS BRUNINI ET FILS | Total,1.52,,,1.62,42.6821,9.444138000000066
2B,STATION DU PRADO | Esso,1.52,,,1.63,42.6732386,9.444853500000024
2B,STATION VITO GINAL SERVICE | VITO,1.59,,,1.6,42.6821,9.444138000000066
2B,SARL Relais de Biguglia | Esso,1.54,,,1.66,42.70591049999999,9.443009599999982
2B,STATION D'ORTALE N°4 ( ESSO) | ESSO,1.53,,,1.63,42.6281855,9.43884019999996
2B,SASU RELAIS DE LAVASINA | Esso,1.52,,,1.62,42.57839170000001,9.359106399999973
2B,STATION ESSO CALENZANA SERVICES | Esso,1.53,,,1.64,42.7604143,9.466357499999956
2B,Eurl SEFICAR-Station VITO ASTOLFI | VITO,1.55,,,1.65,42.5074519,8.852571799999962
2B,Sasu AUTO EXPRESS CORSE | VITO,1.59,,,1.66,42.5531753,8.763551699999994
2B,CASANOVA DISTRIBUTION SAS | Esso,1.55,,,1.65,42.55354620000001,8.762756099999931
2B,SARL PADC | VITO CORSE,1.5319999999999998,,,1.62,42.30116829999999,9.152688600000033
2B,STATION VITO RELAIS DE SANTA MARIA | VITO,1.53,,,1.63,42.30116829999999,9.152688600000033
2B,SARL CAMPOMETA | VITO,1.54,,,1.65,42.319415,9.162143000000016
2B,STATION LA ROCADE | VITO,1.53,,,1.63,42.65669329999999,9.439129699999967
2B,SASU FANGU | VITO,1.55,,,1.65,42.65669329999999,9.439129699999967
2B,SAS MARTINEZ | Total,1.48,,,1.58,42.4012295,8.697701800000004
2B,Vito | VITO,1.53,,,1.63,42.11519000000001,9.513574999999943
2B,DYNES - RELAIS PASQUALE PAOLI | VITO,1.535,,,1.635,42.042581,9.42417869999997
2B,SAs STATION GRAZIANI | Total,1.56,,,1.66,42.6338521,8.937202999999954
2B,LE SUD | Esso,1.58,,,1.69,42.6319852,8.944266200000015
2B,SARL MARCELLI | Total,1.58,,,1.69,42.523301,9.418466500000024
2B,Station SARL AGC | VITO,1.48,,,1.58,42.52325070000001,9.440201800000068
2B,SARL RELAIS DE TAVAGNA | VITO,1.48,,,1.58,42.4587349,9.500207100000011
2B,STATION VITO CORTE | VITO,1.53,,,1.63,42.397834,9.492342000000008
2B,ETS MARCEL FERRARI | Total,1.53,,,1.63,42.65669329999999,9.439129699999967
2B,SARL CIAVALDINI STRABONI | Total,1.53,,,1.64,42.65669329999999,9.439129699999967
2B,GALERIA SERVICES | ENERGIASUPRANA,1.57,,,1.66,42.6525605,9.425963499999966
2B,ESSO SERVICES BENASSI | Esso,1.49,,,1.59,42.412581,8.672063999999978
2B,SODIPP SARL VITO | VITO,1.48,,,1.58,42.0223277,9.410676500000024
2B,DYNES - RELAIS DE LA PIETRA | VITO,1.53,,,1.63,42.0134678,9.404070600000068
2B,SARL ESSO ILE ROUSSE | Esso,1.56,,,1.66,42.6320499,8.945320700000025
2B,Jessica MARCELLI | VITO,1.58,,,1.69,42.6323211,8.942309300000034
2B,Sarl AGC | VITO,1.56,,,1.66,42.547134,9.417275000000018
2B,SAS Micaelli - Vito | VITO,1.55,,,1.64,42.523301,9.418466500000024
2B,TOTAL FOLELLI | Total,1.48,,,1.58,42.888872000000006,9.473686000000043
2B,STATION COGNETTI-VITA | Total,1.515,,,1.618,42.44621739999999,9.507655399999976
2B,Sarl BRULE | VITO,1.515,,,1.618,42.4687668,9.235880199999997
2B,STATION ANTONIOTTI SERGE | VITO,1.515,,,1.615,42.46236409999999,9.20918370000004
2B,ROSSI PRUNETE | VITO,1.48,,,1.58,42.4687668,9.235880199999997
2B,ETS ORSINI JM | VITO,1.53,,,1.63,42.3297299,9.5375722
2B,TOTAL ALISTRO | TOTAL,1.48,,,1.58,42.6823476,9.304558100000008
2B,Station du Phare | VITO,1.48,,,1.58,42.26053900000001,9.542623000000047
2B,ESSO SERVICE PADULELLA | Esso,1.5019999999999998,,,1.611,42.257095,9.546689000000015
2B,SAS KALLISCAR | VITO,1.48,,,1.58,42.37469309999999,9.529935099999989
2B,M. CORSINI Jacques | Total,1.56,,,1.66,42.4852599,9.480140300000015
2B,Vito - sas sacha 173 | VITO,1.56,,1.66,1.7,41.920727,9.38542499999994
2B,Ets SARL MARIANI et FILS | VITO,1.515,,,1.618,42.709112,9.45422080000003
2B,SARL LE RELAIS DU SAN PEDRONE | Esso,1.514,,,1.618,42.57979470000001,9.043443400000001
2B,SARL RELAIS AUTO DU FIUMORBO | Total,1.49,,,1.59,42.4687668,9.235880199999997
2B,DOMARCHI MARC ET SEBASTIEN | VITO,1.58,,,1.68,42.00245510000001,9.401641000000039
2B,Relais Dominique | VITO,1.58,,,1.67,42.672794,9.307790000000068
2B,SARL OLMICCIA SAVOIE | Total,1.5,,,1.57,42.706531,9.369553999999994
2B,ETS FERRARI | Total,1.53,,,1.63,42.2546706,9.545629700000065
2B,TOTAL Moriani | Total,1.499,,,1.599,42.72374689999999,9.456957999999988
2B,TOTAL CASARZA | Total,1.518,,,1.618,42.3694833,9.529713300000026
2B,AUTOMOBILES BARTHES | VITO,1.49,,,1.59,42.146387,9.146728899999973
2B,CAP 200 | VITO,1.58,,,1.62,42.499274,9.465561999999975
21,Sarl Garage CHEVALLIER | Avia,1.529,,,1.649,47.6642204,4.730367900000034
21,SAS ARCDIS | Système U,1.419,1.548,1.485,,47.6642204,4.730367900000034
21,CARREFOUR CONTACT | Carrefour Contact,1.469,1.589,,1.569,47.34714820000001,5.181280399999992
21,CASINO SUPERMARCHE | Casino,1.384,1.492,1.426,,47.129889,4.490358300000025
21,INTERMARCHE AUXONNE | Intermarché,1.384,1.497,1.425,1.483,47.1915534,5.391449299999977
21,BEAUNE DISTRIBUTION | Leclerc,1.394,1.533,1.46,,47.1895849,5.386833300000035
21,CARREFOUR BEAUNE | Carrefour,1.375,1.481,1.4240000000000002,,47.039534,4.845706000000063
21,ESSO BEAUNE SUD | Esso Express,1.406,1.5490000000000002,1.469,,47.0157938,4.837544999999976
21,REL.BEAUNE TAILLY (PL) | Total,1.594,,,,47.0179783,4.8270658999999805
21,ESSO BLIGNY LA FORET | Esso,1.594,1.774,1.664,,46.9618297,4.83781590000001
21,STATION DATS | Colruyt,1.399,,1.469,1.509,47.1125061,4.712265800000068
21,RELAIS DE DIJON BROGNON | Total,1.594,1.764,1.654,,47.2380541,5.108938399999944
21,INTERMARCHE CHATILLON SUR SEINE | Intermarché,1.395,1.55,1.495,1.485,47.867421,4.570897000000058
21,ATAC AISEREY | Atac,1.465,1.5590000000000002,,1.557,47.18210560000001,5.1564081000000215
21,Bi1 | BI1,1.495,1.619,,1.589,47.18210560000001,5.1564081000000215
21,STATION DU PARC | Agip,1.484,1.629,,1.589,47.1304329,4.481213900000057
21,E.LECLERC AUXODIS | Leclerc,1.384,1.4980000000000002,1.426,,47.1289516,4.487850500000036
21,BEAUNE AUTOMOBILES SA | Total,1.505,1.6780000000000002,1.568,,47.1856891,5.3989914999999655
21,BP BEAUNE SAINT-JACQUES | BP,1.399,,1.429,,47.0149531,4.817390499999988
21,CASINO SUPERMARCHE | Casino,1.385,,1.4269999999999998,,47.0157938,4.837544999999976
21,INTERMARCHE BEAUNE | Intermarché,1.375,1.481,1.415,,47.0206326,4.84297719999995
21,AVIA Creux Moreau | Avia,1.604,1.754,1.6740000000000002,,47.02072570000001,4.85576709999998
21,MAXIMARCHE BLIGNY SUR OUCHE | Maximarché,1.48,1.608,,1.571,47.6642204,4.730367900000034
21,SUPER U GEVREY/BROCHON | Système U,1.389,1.525,,1.485,47.1071187,4.657801500000005
21,AUCHAN CHATILLON Schiever Carburant | Auchan,1.489,1.635,,1.629,47.239337,4.97036090000006
21,MM MUTEZ | Avia,1.529,,,1.649,47.28641349999999,5.01991709999993
21,GEANT CASINO | Géant,1.382,1.492,1.426,,47.28641349999999,5.01991709999993
21,SUPER U | Système U,1.4469999999999998,1.5830000000000002,,1.547,47.28641349999999,5.01991709999993
21,DATS CHEVIGNY ST SAUVEUR | Colruyt,1.419,,1.489,1.529,47.2921972,5.01547400000004
21,CARREFOUR MARKET | Carrefour Market,1.389,1.5219999999999998,,1.47,47.30380870000001,5.118274700000029
21,AVIA XPRESS EPIREY | Avia,1.529,1.649,1.5590000000000002,,46.9221051,4.753208800000039
21,Centre APOLIDIS | Leclerc,1.419,1.548,1.485,,47.3326083,5.063122099999988
21,ESSO DIJON LANGRES | Esso Express,1.413,1.5490000000000002,1.479,,47.3410138,5.067859799999951
21,MS SOULIER | Avia,1.499,1.699,,1.649,47.34247120000001,5.04523800000004
21,RELAIS CHARTREUX | Total,1.5019999999999998,1.664,1.554,,47.32219720000001,5.052823900000021
21,RELAIS DU MONT BLANC | Avia,1.539,,,1.659,47.322518,5.0167260000000615
21,SAS TOLIMA | Intermarché,1.4269999999999998,1.571,1.492,1.52,47.30202389999999,5.06842759999995
21,ENI AIRE DES LOCHERES A6 SUD NORD | Agip,1.628,1.798,1.6880000000000002,,47.319798,5.007526600000006
21,SARL COLLARD | Total,1.505,1.669,1.5590000000000002,,47.3109714,4.500808699999993
21,RELAIS CHENOVE EST | Total Access,1.389,1.539,1.453,,47.85045529999999,4.5692280000000665
21,Carrefour Market | Carrefour Market,1.419,1.5730000000000002,,1.529,47.2829495,5.009813699999995
21,Relais du poirier au Loup | Avia,1.599,,,1.699,47.30380870000001,5.118274700000029
21,STATION SERVICE DE L'OLIVIER | Total,1.529,1.702,1.592,,47.1038579,4.920516799999971
21,CARREFOUR DIJON TOISON D OR | Carrefour,1.419,1.548,1.4780000000000002,1.525,47.618267,4.319627599999991
21,ESSO BOURROCHES | Esso Express,1.398,1.568,1.496,,47.36720099999999,5.047509699999979
21,ESSO SCHUMANN | Esso Express,1.413,1.5490000000000002,1.479,,47.3112488,5.015317299999992
21,PIRETTI TOTAL | Total,1.515,,,1.639,47.3054651,5.0503896999999816
21,RELAIS DE LA ROCADE | Total,1.515,1.699,1.589,,47.3496145,5.06251420000001
21,RELAIS ROUTE BLANCHE | Total,1.5019999999999998,1.669,1.5590000000000002,,47.36375560000001,5.04706740000006
21,Total diables bleus | Total,1.499,1.658,1.548,,47.3070923,5.057596999999988
21,Maximarché Epoisses | Maximarché,1.503,1.664,1.581,1.634,47.301856,5.02385849999996
21,SAS ANJUEL | Intermarché Contact,1.409,1.539,1.499,,47.504742500000006,4.176520799999935
21,INTERMARCHE FONTAINE LES DIJON | Intermarché,1.435,1.551,1.4780000000000002,1.528,47.31100720000001,4.858598400000004
21,ESSO DU CHATEAU | Esso Express,1.4280000000000002,1.558,1.4780000000000002,,47.33630669999999,5.031185199999982
21,RENAULT GENLIS SA | Total,1.505,1.6880000000000002,,1.628,47.2392371,5.220700299999977
21,ESSO GEVREY OUEST | Esso,1.594,1.774,1.664,,47.2385208,5.223843200000033
21,SARL BRYSSE | Avia,1.604,1.754,1.6740000000000002,,47.2152527,5.002074499999934
21,AVIA IS SUR TILLE | Avia,1.499,1.659,,1.619,47.0319199,5.108910100000003
21,SAS SOFRALDI | Intermarché,1.419,1.548,1.4780000000000002,,47.5271531,5.1105698000000075
21,perreau carburants | Indépendant sans enseigne,1.459,,,1.599,47.529259,5.1156559999999445
21,ROUSSEAU CARBURANT | Indépendant sans enseigne,1.5119999999999998,1.668,,1.61,47.398539,4.1532349000000295
21,Relais de Longvic | Total,1.495,1.6980000000000002,1.588,,47.206629,4.283228000000008
21,SAS SODIMARS | Leclerc,1.385,1.519,,1.5119999999999998,47.2774036,5.062415500000043
21,NETTO MONTBARD | Netto,1.409,1.579,1.449,1.489,47.2796394,5.01980549999996
21,GEANT CASINO | Géant,1.382,1.492,1.426,,47.6059493,4.399337400000037
21,RELAIS ALLOBROGES | Total Access,1.404,1.5419999999999998,1.472,,47.3555544,5.033694599999991
21,INTERMARCHE GENLIS | Intermarché,1.43,1.54,,1.51,47.336668,5.032880100000057
21,ESSO GEVREY EST | Esso,1.594,1.774,1.664,,47.2423225,5.221740599999976
21,MR KUBIEZ | Total,1.515,1.6840000000000002,1.574,,47.1647789,4.980684500000052
21,SARL BRYSSE | Avia,1.604,1.754,1.6740000000000002,,47.1647789,4.980684500000052
21,SARL RONDOT | Indépendant sans enseigne,1.49,1.62,,1.59,47.0323793,5.10931579999999
21,RELAIS DES VIGNOTTES | Avia,1.529,1.699,,1.649,47.5288005,5.114726700000006
21,STATION LECLERC LEVERNOIS | Leclerc,1.394,1.533,1.46,,47.8415055,4.372192199999971
21,AVIA LONGVIC | Avia,1.499,1.699,1.599,,47.000777,4.856514999999945
21,RELAIS DE LA COTE | Total,1.5219999999999998,1.669,1.5590000000000002,,47.2854497,5.045982200000026
21,RELAIS DE BEAUNE TAILLY | Total,1.594,1.764,1.654,,47.2733461,5.003051599999933
21,SAS AUBERIME | Intermarché,1.419,1.548,1.485,,46.962723,4.835476999999969
21,SARL MONNET CH. | Total,1.515,1.694,1.584,,47.392608,5.310054700000023
21,ATAC NOLAY | Atac,1.511,1.634,,1.599,47.6251994,4.347162199999957
21,014 DATS NUITS | Colruyt,1.419,1.5590000000000002,,1.529,46.9520658,4.619260199999985
21,INTERMARCHE NUITS ST GEORGES | Intermarché,1.439,1.555,1.469,,47.13789620000001,4.948651499999984
21,BP A39 AIRE DE PONT SUD CHENE D'ARGENT | BP,1.699,,1.759,,47.1411057,4.948651499999984
21,ATAC PONTAILLER SUR SAONE | Atac,1.5019999999999998,1.6269999999999998,,1.6030000000000002,47.1855273,5.333926799999971
21,EURL REIMDYS | Carrefour Contact,1.439,,,1.509,47.3166127,5.408491199999959
21,sarl station TRUCHOT | Système U,1.399,1.5590000000000002,1.469,,47.252052000000006,4.5725909999999885
21,CARREFOUR QUETIGNY | Carrefour,1.418,1.548,,1.525,47.2702585,4.5417565000000195
21,Intermarché | Intermarché,1.429,1.5490000000000002,1.499,1.525,47.3106271,5.106217700000002
21,INTERMARCHE SAINT USAGE | Intermarché,1.388,1.551,,1.456,47.3362843,5.101496199999929
21,RELAIS DE MERCEUIL | Total,1.594,1.774,1.664,,47.1110845,5.256323100000032
21,INTERMARCHE LA COTE | Intermarché,1.409,,1.449,1.489,46.9618297,4.83781590000001
21,SCHIEVER CARBURANTS | Atac,1.511,1.633,,1.606,47.6229312,4.35332829999993
21,GARAGE FOURRIER | Total,1.65,,,1.72,47.1952619,5.0842772999999415
21,Carrefour Market | Carrefour Market,1.459,1.579,,1.5590000000000002,46.9556802,4.6756460999999945
21,CORA | CORA,1.3869999999999998,1.548,1.494,,47.1325898,4.9663161999999375
21,BP A39 AIRE DE PONT VAL DE SAONE | BP,1.709,,1.779,,47.2702739,5.003824500000063
21,CHIEN BLANC | Avia,1.614,1.744,1.664,,47.1855273,5.333926799999971
21,POUILLY AUTOMOBILE | Avia,1.459,1.619,1.529,,47.3155745,4.495159000000059
21,MAXIMARCHE PRECY SOUS THIL | Maximarché,1.515,,,1.646,47.2480284,4.568034699999998
21,RELAIS QUETIGNY | Total Access,1.418,1.5490000000000002,1.475,,47.38788539999999,4.308711399999994
21,sarl julidis | Carrefour Contact,1.449,1.575,1.499,,47.3078997,5.1032875999999305
21,Bi1 SAULIEU | Bi1,1.456,1.633,1.575,1.606,47.398381,5.133196999999996
21,Bi1 SELONGEY | Bi1,1.4880000000000002,,1.5419999999999998,1.5930000000000002,47.2785016,4.235205299999961
21,INTERMARCHE SEMUR EN AUXOIS | Intermarché,1.409,,1.449,1.489,47.587414,5.1861639999999625
21,SAS SENNECEYDIS SUPER U | Système U,1.418,1.548,1.487,1.525,47.492863,4.340674100000001
21,INTERMARCHE SEURRE | Intermarché,1.449,1.589,,1.539,47.295346,5.101938000000018
21,NETTO | Netto,1.39,,1.42,1.46,46.9930235,5.1480358000000015
21,RELAIS LOGIS BOURGOGNE | Total Access,1.404,1.539,1.455,,47.347741,4.692395000000033
21,AGIP TILCHATEL RN 74 | Agip,1.53,1.68,1.62,1.64,47.3496899,4.990194599999995
21,MAXIMARCHE TOUTRY | Maximarché,1.51,1.67,,1.64,47.5157238,5.177311199999963
21,ATAC VENAREY LES LAUMES | Atac,1.489,1.619,,1.599,47.4992118,4.125933400000008
21,ATAC VITTEAUX | Atac,1.505,1.663,,1.633,47.5366349,4.462432000000035
21,GARAGE MODERNE SARL | Total,1.505,1.693,1.5830000000000002,,47.3953,4.550934999999981
21,AUCHAN SEMUR EN AUXOIS | Auchan,1.459,1.639,,1.599,47.28272,4.228904000000057
21,SEMUR AUTO SERVICES | Elan,1.51,,,1.57,47.4828713,4.349673899999972
21,Bi1 SEURRE | Atac,1.4580000000000002,1.568,,1.5419999999999998,47.4788052,4.364003499999967
21,LE RELAIS DE LA SAONE | TOTAL,1.539,,,1.629,47.00921560000001,5.155731500000002
21,SAS TRISON - SUPER U | Système U,1.389,1.529,,1.469,46.9956848,5.147886299999982
21,SUPER U | Système U,1.419,1.547,1.469,1.527,47.317621,4.702332999999953
21,RELAIS LE VILLAGE | Avia,1.579,1.719,,1.679,47.3406172,4.995687099999942
21,008 DATS Velars sur Ouche | Colruyt,1.409,1.539,,1.509,47.52010679999999,5.178649299999961
21,Venardis sas | Système U,1.419,1.539,,1.499,47.31873220000001,4.908646599999997
22,INTERMARCHE BEGARD | Intermarché,1.369,1.539,1.459,,48.6243781,-3.2985519000000068
22,SHOPI | Shopi,1.399,1.589,,1.5490000000000002,48.6243781,-3.2985519000000068
22,SUPER U BROONS | Système U,1.379,1.5590000000000002,,1.499,48.4795469,-3.1868010000000595
22,SUPERMARCHE CASINO | Super Casino,1.388,,1.484,1.569,48.3165989,-2.2522179999999707
22,RELAIS COETMIEUX | Total Access,1.3630000000000002,,1.463,,48.4009209,-3.4299539999999524
22,DINANDIS | Leclerc,1.365,1.5419999999999998,,1.479,48.4771018,-2.591383800000017
22,Super U ERQUY | Système U,1.375,1.54,1.453,,48.4460383,-2.0635890999999447
22,Carrefour Contact | Carrefour Contact,1.425,,,1.56,48.623219,-2.4366890000000008
22,GUINGAMP-DISTRIBUTION | Leclerc,1.359,1.539,1.459,1.499,48.3781689,-1.9765780000000177
22,SARL JERNAD22 | Avia,1.5490000000000002,1.692,1.607,1.645,48.55456760000001,-3.150006599999984
22,Carrefour Market | Carrefour Market,1.356,1.519,,1.494,48.481271,-2.680421499999966
22,SAS TREGORDIS | Leclerc,1.356,1.519,1.449,,48.4673474,-2.5209242999999333
22,CARREFOUR SAINT BRIEUC-LANGUEUX | Carrefour,1.362,1.5590000000000002,,1.494,48.4609998,-2.5167917999999645
22,Super U BINIC | Système U,1.375,1.5590000000000002,,1.519,48.4966441,-2.7304331000000275
22,INTERMARCHE SUPER | Intermarché,1.379,1.5590000000000002,,1.499,48.6118831,-2.8293810999999778
22,INTERMARCHE SA JOUBEL | Intermarché,1.389,1.599,1.489,,48.323391,-2.251651000000038
22,INTERMARCHE CAULNES | Intermarché,1.379,1.5590000000000002,1.489,,48.4061907,-3.431931299999974
22,CARREFOUR EXPRESS | Carrefour Express,1.453,1.592,,1.5659999999999998,48.290934,-2.1515729999999853
22,RELAIS DE DINAN | Total,1.459,1.6969999999999998,1.587,,48.3163519,-3.0588834000000134
22,Carrefour Market | Carrefour Market,1.462,1.62,,1.595,48.4530687,-2.0569411000000173
22,CARREFOUR PAYS DE GUINGAMP | Carrefour,1.359,1.539,1.459,1.499,48.6415737,-2.8364678000000367
22,Guingamp services sarl | Avia,1.51,1.72,,1.65,48.56317380000001,-3.1611076000000367
22,CARREFOUR EXPRESS Jugon-les-Lacs | Carrefour Express,1.392,1.6569999999999998,,1.645,48.55745220000001,-3.141255699999988
22,INTERMARCHE LAMBALLE | Intermarché,1.356,1.519,1.449,,48.409106,-2.3228646999999683
22,MR MENAIS ALAIN | Total,1.453,,,1.602,48.4619273,-2.5013168000000405
22,EURL MARTIN SEBASTIEN | Total,1.529,1.719,1.622,,48.2267966,-3.1756287000000607
22,INTERMARCHE CONTACT LANNION | Intermarché Contact,1.375,1.54,1.459,,48.2267966,-3.1756287000000607
22,PERLANDIS | Leclerc,1.349,1.54,1.419,1.499,48.7444661,-3.47601659999998
22,TOTAL ACCESS | Total Access,1.374,1.567,1.454,,48.79623549999999,-3.425947400000041
22,INTERMARCHE LANVALLAY | Intermarché,1.372,,,1.492,48.7187616,-3.4148384000000083
22,Super U LANVOLLON | Système U,1.359,1.539,1.459,1.499,48.4538376,-2.0252252000000226
22,INTERMARCHE CONTACT | Intermarché Contact,1.399,1.599,1.513,,48.6340789,-2.9790582000000536
22,INTERMARCHE LOUDEAC | Intermarché,1.375,1.505,1.445,,48.1769296,-2.7600999
22,SAS LOUDELAC | Leclerc,1.35,,1.47,1.5,48.1769296,-2.7600999
22,SUPER U | Système U,1.35,1.52,1.47,1.5,48.1892709,-2.7573515000000266
22,GARAGE SOHIER STATION TOTAL | Total,1.453,1.666,1.556,,48.1935566,-2.759516500000018
22,INTERMARCHE MINIHY-TREGUIER | Intermarché,1.375,1.578,1.49,,48.1909332,-2.4042616000000407
22,ARCADIE AUTOMOBILES SAS | Total Access,1.359,1.5419999999999998,1.465,,48.7747202,-3.2465247999999747
22,GEANT CASINO | Géant,1.35,1.4780000000000002,1.409,,48.7480132,-3.038774999999987
22,INTERMARCHE LANNION St MARC | Intermarché,1.369,1.54,1.449,,48.7759448,-3.374270000000024
22,PERLANDIS 2 | Leclerc,1.349,1.54,1.419,,48.7187616,-3.4148384000000083
22,ESSO service Duguesclin | ESSO,1.529,1.699,1.599,,48.7187616,-3.4148384000000083
22,Super U LANVALLAY | Système U,1.37,1.544,,1.492,48.54969000000001,-1.7539649999999938
22,COCU SARL | Elan,1.62,,1.56,1.75,48.4531389,-2.0224954000000253
22,ETS ROBIN JEAN SAS | Avia,1.56,1.75,,1.71,48.5654631,-3.3402674999999817
22,SARL GARAGE JOSSELIN | Total,1.494,,,1.595,48.17704730000001,-2.7488087000000405
22,Station des parpareux | elan,1.54,,,1.68,48.1661648,-2.7512352999999616
22,Super U MATIGNON | Système U,1.382,1.526,1.453,,48.17878,-2.6842699999999695
22,Super U MERDRIGNAC | Système U,1.36,1.6,,1.48,48.59862099999999,-2.2852560999999696
22,INTERMARCHE CONTACT | Intermarché,1.3769999999999998,1.5119999999999998,1.4509999999999998,,48.19528920000001,-2.4174639000000298
22,CARREFOUR PAIMPOL | Carrefour,1.352,1.525,,1.485,48.19885120000001,-2.9874211999999716
22,INTERMARCHE PAIMPOL | Intermarché,1.352,1.525,,1.485,48.7729629,-3.0398056000000224
22,Carrefour Market | Carrefour Market,1.389,1.569,,1.519,48.77667750000001,-3.0484030000000075
22,INTERMARCHE PLAINTEL | Intermarché,1.37,1.514,1.445,,48.80908729999999,-3.2987545999999384
22,Market Plédran | Carrefour Market,1.399,1.579,,1.499,48.4154637,-2.821657899999991
22,SAS KARMALO | Intermarché,1.375,1.5490000000000002,1.479,,48.4741343,-2.7765934999999904
22,INTERMARCHE CONTACT | Intermarché Contact,1.395,,1.529,1.499,48.43229059999999,-2.217957100000035
22,E.LECLERC PLERIN | Leclerc,1.372,1.569,1.475,,48.367890300000006,-2.3957113000000163
22,MR BRIEUC Y. | Total,1.482,,,1.639,48.535733,-2.76209300000005
22,U Express PLEUBIAN | Système U,1.469,1.625,,1.599,48.4226444,-2.445137499999987
22,CARREFOURMARKET | Carrefour Market,1.378,1.569,,1.526,48.8441124,-3.1369425000000315
22,Market | Carrefour Market,1.399,1.569,,1.499,48.53895410000001,-2.9868979999999965
22,INTERMARCHE PLOUBEZRE | Intermarché,1.389,1.54,1.46,,48.5754436,-2.1500657000000274
22,E. LECLERC PAIMPOL | Leclerc,1.368,1.525,,1.4880000000000002,48.7100944,-3.4499448000000257
22,RELAIS DU GOELO/STATION AVIA | Avia,1.4980000000000002,1.759,,1.732,48.7729629,-3.0398056000000224
22,SARL LE CHARPENT | Total,1.482,1.696,,1.645,48.7729629,-3.0398056000000224
22,Hyper U PLANCOET | Système U,1.356,1.519,1.439,,48.8005495,-3.4424343000000586
22,SARL GARAGE DE LA TRINITE | Total,1.463,1.685,1.575,,48.5245441,-2.2412114999999626
22,Super U PLEMET | Système U,1.36,1.6,,1.51,48.5245441,-2.2412114999999626
22,E.LECLERC PLENEUF VAL ANDRE | Leclerc,1.365,,1.449,1.489,48.17325,-2.5984045999999807
22,RELAIS PLERNEUF LE GOELO | Total Access,1.372,1.558,1.453,,48.582296,-2.5342693999999706
22,Super U PLESTIN LES GREVES | Système U,1.369,1.569,,1.499,48.5246328,-2.8887958000000253
22,CARREFOUR MARKET | Carrefour Market,1.379,1.519,1.445,,48.65681,-3.6332376000000295
22,SUPERMARCHE CASINO | Super Casino,1.35,1.48,1.41,,48.3504106,-2.760150399999929
22,SARL GARAGE DE LA BAIE | Total,1.465,1.676,1.5659999999999998,,48.6100404,-3.4759297000000515
22,Super U PLOUER S/RANCE | Système U,1.372,1.539,,1.489,48.601734,-2.189175999999975
22,INTERMARCHE PLOUGUENAST | Intermarché Contact,1.379,1.499,,1.479,48.53025909999999,-2.013742800000045
22,Carrefour Market | Carrefour Market,1.375,1.539,,1.499,48.28104740000001,-2.7016693000000487
22,RELAIS PLOUMAGOAR | Total Access,1.3769999999999998,1.556,1.4580000000000002,,48.688346,-2.9313230000000203
22,S.A.S. PLUDIS | Leclerc,1.356,1.519,1.449,,48.5205023,-2.747836399999983
22,INTERMARCHE PONTRIEUX | Intermarché,1.379,,1.45,1.486,48.5237166,-2.2498866999999336
22,INTERMARCHÉ QUESSOY | Intermarché,1.385,1.639,1.499,,48.6960255,-3.1653138000000363
22,SUPER U QUINTIN | STATION U,1.359,1.539,1.439,,48.42320609999999,-2.6554728999999497
22,INTERMARCHE GUINGAMP-ST AGATHON | Intermarché,1.359,1.539,1.459,,48.40734459999999,-2.919081300000016
22,GEANT CASINO | Géant,1.355,1.483,1.413,,48.5560479,-3.122967799999969
22,RELAIS SAINT-BRIEUC CHARNER | Total,1.409,1.6030000000000002,1.493,,48.518985,-2.7869084999999814
22,U EXPRESS CESSON ST BRIEUC | Système U,1.385,1.58,1.445,1.494,48.50853679999999,-2.7682529999999588
22,ESSO | Esso,1.389,1.589,1.499,,48.5223278,-2.732214399999976
